0.278567E-3;0.404424E-3;460.143;59.5576
0.279439E-3;0.405416E-3;461.056;59.4584
0.280311E-3;0.406408E-3;461.969;59.3592
0.281184E-3;0.407400E-3;462.882;59.2600
0.282057E-3;0.408392E-3;463.794;59.1608
0.282931E-3;0.409384E-3;464.707;59.0616
0.283805E-3;0.410376E-3;465.619;58.9624
0.284680E-3;0.411368E-3;466.532;58.8632
0.285555E-3;0.412360E-3;467.445;58.7640
0.286430E-3;0.413352E-3;468.357;58.6648
0.287306E-3;0.414344E-3;469.269;58.5656
0.288182E-3;0.415337E-3;470.182;58.4663
0.289059E-3;0.416329E-3;471.094;58.3671
0.289936E-3;0.417321E-3;472.006;58.2679
0.290814E-3;0.418314E-3;472.919;58.1686
0.291692E-3;0.419307E-3;473.831;58.0693
0.292571E-3;0.420299E-3;474.743;57.9701
0.293450E-3;0.421292E-3;475.655;57.8708
0.294329E-3;0.422284E-3;476.567;57.7716
0.295209E-3;0.423277E-3;477.479;57.6723
0.296090E-3;0.424270E-3;478.391;57.5730
0.296970E-3;0.425263E-3;479.303;57.4737
0.297851E-3;0.426256E-3;480.215;57.3744
0.298733E-3;0.427249E-3;481.127;57.2751
0.299615E-3;0.428242E-3;482.038;57.1758
0.300497E-3;0.429235E-3;482.950;57.0765
0.301380E-3;0.430228E-3;483.862;56.9772
0.302264E-3;0.431221E-3;484.774;56.8779
0.303147E-3;0.432214E-3;485.685;56.7786
0.304031E-3;0.433208E-3;486.597;56.6792
0.304916E-3;0.434201E-3;487.508;56.5799
0.305801E-3;0.435194E-3;488.420;56.4806
0.306686E-3;0.436188E-3;489.331;56.3812
0.307572E-3;0.437181E-3;490.243;56.2819
0.308458E-3;0.438175E-3;491.154;56.1825
0.309345E-3;0.439168E-3;492.066;56.0832
0.310231E-3;0.440162E-3;492.977;55.9838
0.311119E-3;0.441155E-3;493.888;55.8845
0.312007E-3;0.442149E-3;494.799;55.7851
0.312895E-3;0.443143E-3;495.711;55.6857
0.313783E-3;0.444137E-3;496.622;55.5863
0.314672E-3;0.445130E-3;497.533;55.4870
0.315562E-3;0.446124E-3;498.444;55.3876
0.316451E-3;0.447118E-3;499.355;55.2882
0.317342E-3;0.448112E-3;500.266;55.1888
0.318232E-3;0.449106E-3;501.177;55.0894
0.319123E-3;0.450100E-3;502.088;54.9900
0.320014E-3;0.451094E-3;502.999;54.8906
0.320906E-3;0.452088E-3;503.909;54.7912
0.321798E-3;0.453082E-3;504.820;54.6918
0.322691E-3;0.454077E-3;505.731;54.5923
0.323584E-3;0.455071E-3;506.642;54.4929
0.324477E-3;0.456065E-3;507.552;54.3935
0.325370E-3;0.457060E-3;508.463;54.2940
0.326264E-3;0.458054E-3;509.374;54.1946
0.327159E-3;0.459048E-3;510.284;54.0952
0.328054E-3;0.460043E-3;511.195;53.9957
0.328949E-3;0.461037E-3;512.105;53.8963
0.329844E-3;0.462032E-3;513.016;53.7968
0.330740E-3;0.463026E-3;513.926;53.6974
0.331636E-3;0.464021E-3;514.836;53.5979
0.332533E-3;0.465016E-3;515.747;53.4984
0.333430E-3;0.466010E-3;516.657;53.3990
0.334327E-3;0.467005E-3;517.567;53.2995
0.335225E-3;0.468000E-3;518.477;53.2000
